tweet_id,name,type,rating,stage,retweet_count,favorite_count,jpg_url
831552930092285952,Dutch,Chihuahua,13,,2620,9843,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg
831322785565769729,Pete,Old_English_sheepdog,12,doggo,1737,10011,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg
831315979191906304,,briard,13,pupper,1261,7087,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg
831309418084069378,Scooter,Doberman,12,,2772,12777,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg
831262627380748289,Tucker,cocker_spaniel,12,,2338,13018,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg
830956169170665475,Reggie,kuvasz,12,,1725,8705,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg
830583320585068544,Lilly,Labrador_retriever,13,,19188,73157,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg
830097400375152640,Samson,toy_poodle,13,,3441,10769,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg
829861396166877184,Mia,Border_terrier,12,,2234,13402,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg
829501995190984704,Leo,French_bulldog,12,,12146,34779,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg
829449946868879360,,Labrador_retriever,11,doggo,2319,11484,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg
829374341691346946,Astrid,Staffordshire_bullterrier,13,doggo,10647,37930,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg
829141528400556032,Malcolm,golden_retriever,12,,8486,26859,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg
829011960981237760,Dexter,boxer,13,,18527,58067,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg
828770345708580865,Alfie,Chesapeake_Bay_retriever,13,,6713,27990,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg
828708714936930305,Fiona,Mexican_hairless,10,,12811,40107,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg
828650029636317184,,golden_retriever,14,,1540,10437,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg
828409743546925057,Mutt,toy_poodle,12,,1300,6873,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg
828408677031882754,Bear,Weimaraner,12,,1468,8368,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg
828381636999917570,Doobert,Bedlington_terrier,14,doggo,2540,13819,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg
828376505180889089,Beebop,American_Staffordshire_terrier,13,,1210,8084,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg
828372645993398273,Alexander,malamute,12,,3325,13706,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg
828011680017821696,Brutus,American_Staffordshire_terrier,11,,2441,11364,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg
827933404142436356,Kona,German_shepherd,12,pupper,5958,22098,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg
827653905312006145,Boots,collie,12,,3414,16917,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg
827600520311402496,Tucker,Pembroke,13,,1080,8125,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg
827324948884643840,Ralphie,golden_retriever,12,,3490,17444,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg
827199976799354881,Charlie,Great_Dane,13,,2566,11609,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg
826958653328592898,Loki,golden_retriever,12,doggo,5734,23675,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg
826848821049180160,Cupid,Great_Pyrenees,13,doggo,11805,40170,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg
826598365270007810,Pawnd,French_bulldog,13,,2701,11076,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg
826476773533745153,Pilot,German_shepherd,12,doggo,4801,20201,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg
826240494070030336,,French_bulldog,11,,2957,14564,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg
826204788643753985,,Labrador_retriever,13,doggo,1070,5340,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg
826115272272650244,Ike,golden_retriever,13,,3584,17239,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg
825829644528148480,Toby,Great_Pyrenees,12,,2837,13974,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg
825535076884762624,,Rottweiler,14,puppo,19563,56199,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg
825147591692263424,Sweet,Pekinese,13,,5223,20129,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg
825026590719483904,Pablo,Eskimo_dog,12,puppo,1477,6991,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg
824775126675836928,Scooter,Border_terrier,12,,4042,16440,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg
824663926340194305,Wilson,English_setter,13,,1986,11068,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg
824325613288833024,,Pembroke,13,pupper,11791,12961,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg
823939628516474880,Cash,schipperke,12,,3110,11712,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg
823699002998870016,Winston,cairn,12,,2764,13786,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg
823581115634085888,Crawford,German_shepherd,11,,3020,14336,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg
823322678127919110,Wyatt,Chihuahua,11,,4615,17363,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg
822872901745569793,,Lakeland_terrier,13,puppo,47958,132318,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg
822859134160621569,Hobbes,malinois,12,,2611,14526,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg
822610361945911296,,cocker_spaniel,12,,3409,16259,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg
822489057087389700,Paisley,Samoyed,13,,7349,20023,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg
822462944365645825,Gabe,Pomeranian,14,pupper,17089,31684,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg
822244816520155136,,Samoyed,11,,11350,38696,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg
821886076407029760,Jimison,golden_retriever,13,,2682,12529,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg
821765923262631936,Duchess,golden_retriever,13,doggo,1893,9285,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg
821522889702862852,Harlso,Doberman,13,,2021,8842,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg
821407182352777218,Sundance,Irish_setter,14,doggo,5031,13026,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg
821149554670182400,Luca,German_shepherd,12,,2309,9678,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg
821107785811234820,,Pomeranian,11,doggo,2477,10596,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg
821044531881721856,Flash,Old_English_sheepdog,12,,2622,13974,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg
820749716845686786,Sunny,golden_retriever,13,,11466,34862,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg
820690176645140481,,West_Highland_white_terrier,84,,3699,13476,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg
820314633777061888,,Gordon_setter,14,,646,3696,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg
819952236453363712,Oliver,American_Staffordshire_terrier,13,puppo,1361,5903,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg
819588359383371776,Jazzy,Cardigan,13,,2259,10556,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg
819347104292290561,Anna,Rottweiler,12,,1377,7982,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg
819227688460238848,Finn,Border_terrier,12,,7694,25548,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg
819004803107983360,Bo,standard_poodle,14,doggo,42045,95138,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg
818627210458333184,Wafer,Labrador_retriever,13,,8527,24481,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg
818614493328580609,Bear,Chihuahua,12,,2965,10920,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg
818536468981415936,Tom,Welsh_springer_spaniel,11,,2864,12086,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg
818259473185828864,Florence,miniature_schnauzer,12,,2611,12163,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg
818145370475810820,Autumn,golden_retriever,11,,2993,13621,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg
817827839487737858,Buddy,cocker_spaniel,13,,31140,57371,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg
817777686764523521,Dido,curly-coated_retriever,13,doggopupper,3071,11855,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg
817536400337801217,Eugene,pug,12,,3488,13051,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg
817423860136083457,Ken,Samoyed,13,,17399,38096,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg
817415592588222464,Strudel,Doberman,11,,1122,6234,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg
817171292965273600,Tebow,golden_retriever,13,,2315,9650,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg
817120970343411712,,Saluki,13,,3004,13331,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg
817056546584727552,Chloe,kelpie,11,,1916,9489,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg
816816676327063552,Timber,malamute,12,,2350,11030,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg
816697700272001025,Binky,Chihuahua,12,,2529,10860,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg
816336735214911488,Dudley,Labrador_retriever,11,,2253,9529,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg
816091915477250048,Comet,Pomeranian,12,,2490,9882,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg
815990720817401858,Jack,Chihuahua,11,,1201,5526,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg
815966073409433600,,Tibetan_mastiff,13,pupper,9846,24964,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg
815736392542261248,Akumi,Border_collie,11,,2607,10894,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg
815639385530101762,Titan,German_shepherd,12,,1901,9130,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg
814986499976527872,Cooper,dalmatian,11,pupper,1500,8447,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg
814638523311648768,Olivia,golden_retriever,12,,3119,12481,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg
814530161257443328,Alf,miniature_poodle,12,,2143,9597,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg
814153002265309185,Oshie,golden_retriever,12,,10034,31880,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg
813910438903693312,Chubbs,Siberian_husky,11,doggo,2180,10296,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg
813812741911748608,Gary,French_bulldog,14,,16183,40231,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg
813800681631023104,Sky,malamute,12,,2042,9265,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg
813217897535406080,Atlas,Samoyed,13,,8436,20708,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg
813202720496779264,,cocker_spaniel,11,doggo,2079,10160,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg
813187593374461952,,golden_retriever,13,,5063,22007,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg
813172488309972993,Eleanor,golden_retriever,12,,2227,10344,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg
813157409116065792,Layla,Pembroke,12,,2547,8553,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg
813142292504645637,,beagle,13,,2714,9316,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg
813127251579564032,,Norwegian_elkhound,11,doggo,3628,13188,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg
813112105746448384,Toby,Pembroke,12,,3208,11462,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg
813096984823349248,Rocky,Great_Dane,11,doggo,4187,11644,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg
813081950185472002,Baron,Doberman,11,,3201,10956,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg
813066809284972545,Tyr,toy_terrier,12,,2259,8825,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg
813051746834595840,Bauer,golden_retriever,13,,8455,23221,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg
812781120811126785,Swagger,bull_mastiff,10,,2187,8342,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg
812709060537683968,Brandi,Irish_setter,12,,1658,7344,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg
812372279581671427,Moe,golden_retriever,13,,4230,15161,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg
811985624773361665,Ted,Staffordshire_bullterrier,11,,1642,8067,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg
811744202451197953,Halo,Pekinese,13,,1873,8390,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg
811627233043480576,Augie,beagle,10,,3633,14210,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg
811386762094317568,Craig,Pembroke,11,pupper,7405,23211,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg
810896069567610880,Hunter,flat-coated_retriever,11,,2082,10057,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg
810657578271330305,Pavlov,malamute,11,,3043,12150,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg
810284430598270976,Phil,malamute,13,,13304,39481,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg
810254108431155201,Gus,Staffordshire_bullterrier,12,,3880,16308,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg
809920764300447744,,Norwich_terrier,10,,4498,17181,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg
809448704142938112,,Greater_Swiss_Mountain_dog,12,,1687,7693,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg
809220051211603969,Kyro,Pomeranian,12,,6519,22165,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg
809084759137812480,Wallace,vizsla,11,,4029,14628,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg
808838249661788160,Ito,Rottweiler,13,,3516,11221,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg
808733504066486276,,toy_poodle,12,pupper,2502,8769,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg
808501579447930884,Koda,Airedale,12,,2996,12533,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg
808106460588765185,,golden_retriever,12,doggopupper,2515,9671,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg
808001312164028416,Cooper,Labrador_retriever,12,,4075,13948,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg
807621403335917568,Ollie,golden_retriever,14,pupper,4267,16179,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg
807106840509214720,Stephan,Chihuahua,13,,56373,106634,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg
807010152071229440,Lennon,golden_retriever,12,,4402,14452,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg
806542213899489280,Waffles,vizsla,11,,2747,11321,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg
806219024703037440,,chow,11,,1383,7122,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg
805932879469572096,Major,Norwegian_elkhound,12,,2195,9164,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg
805826884734976000,Duke,Siberian_husky,12,,2126,7304,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg
805520635690676224,Zeke,malinois,13,,1899,6342,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg
805207613751304193,Shooter,Pembroke,12,,1964,8644,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg
804738756058218496,Django,Tibetan_mastiff,12,,4461,15262,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg
803773340896923648,Diogi,miniature_pinscher,12,puppo,3202,11157,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg
803638050916102144,,Labrador_retriever,13,pupper,4803,12226,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg
803276597545603072,Winston,Pembroke,11,,2868,11161,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg
802952499103731712,Marley,chow,12,,2322,10047,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg
802572683846291456,Winnie,golden_retriever,12,,2909,9919,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg
802265048156610565,,Labrador_retriever,11,doggopupper,1568,7011,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg
802239329049477120,Loki,Eskimo_dog,12,puppo,3029,10088,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg
801958328846974976,Ronnie,Staffordshire_bullterrier,12,,1984,8574,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg
801538201127157760,Wallace,Pembroke,12,,2377,9109,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg
801167903437357056,Milo,cocker_spaniel,13,,6925,27290,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg
801115127852503040,Bones,dalmatian,12,doggopupper,2417,8972,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg
800751577355128832,Mauve,cocker_spaniel,12,,3203,11655,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg
800513324630806528,Chef,Pembroke,11,,3476,14632,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg
800388270626521089,Doc,golden_retriever,12,floofer,3250,12409,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg
800141422401830912,Peaches,golden_retriever,13,,2968,17023,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg
799757965289017345,Sobe,Border_collie,13,doggo,2497,9352,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg
799422933579902976,Longfellow,miniature_pinscher,12,,2207,8938,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg
799297110730567681,Jeffrey,malamute,11,,3214,11024,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg
799063482566066176,Mister,Norfolk_terrier,11,,2852,9024,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg
798933969379225600,Iroh,Siberian_husky,12,,5177,14669,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg
798925684722855936,Shadow,West_Highland_white_terrier,11,,1657,8223,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg
798209839306514432,Cooper,Pekinese,13,,2947,11508,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg
797971864723324932,,American_Staffordshire_terrier,12,pupper,3636,12975,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg
797545162159308800,Cassie,Pembroke,12,,5622,16135,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg
797236660651966464,Pancake,collie,12,,7693,22250,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg
796865951799083009,Tyr,Cardigan,12,,2188,8528,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg
796759840936919040,Romeo,American_Staffordshire_terrier,11,,3549,13222,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg
796484825502875648,,cocker_spaniel,12,doggo,2035,8444,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg
796387464403357696,Snicku,Pekinese,12,,4830,12278,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg
796149749086875649,Ruby,golden_retriever,11,,16559,36048,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg
796116448414461957,,Cardigan,11,,2796,10109,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg
796080075804475393,Yogi,chow,12,,2690,9426,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg
796031486298386433,Daisy,golden_retriever,13,,4271,12020,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg
795464331001561088,,golden_retriever,13,doggo,27586,55479,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg
795400264262053889,Brody,golden_retriever,12,,3310,11229,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg
794332329137291264,Nimbus,Samoyed,12,,3076,10648,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg
793962221541933056,Maximus,Labrador_retriever,12,,5679,18820,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg
793845145112371200,Clark,Old_English_sheepdog,13,,2177,10247,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg
793601777308463104,Dobby,miniature_pinscher,12,,1901,8881,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg
793500921481273345,Fiona,golden_retriever,12,,2772,11908,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg
793286476301799424,Moreton,Afghan_hound,13,,10673,27474,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg
793271401113350145,Dave,Siberian_husky,12,,2751,9649,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg
793256262322548741,,basset,12,,9661,22263,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg
793241302385262592,Tucker,golden_retriever,13,,3790,11741,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg
793226087023144960,Juno,wire-haired_fox_terrier,11,,3322,10961,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg
793210959003287553,Maude,French_bulldog,10,,3282,9957,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg
793195938047070209,Lily,Labrador_retriever,12,puppo,6504,17001,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg
793180763617361921,Newt,Lakeland_terrier,11,,2306,7710,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg
793165685325201412,Benji,golden_retriever,12,,3227,10436,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg
793150605191548928,Nida,Italian_greyhound,11,,1982,6886,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg
793120401413079041,Robin,Labrador_retriever,11,,4533,14138,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg
792773781206999040,Monster,Yorkshire_terrier,12,,1958,8170,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg
792394556390137856,BeBe,cocker_spaniel,12,,4976,15071,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg
792050063153438720,Remus,komondor,11,,2080,7992,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg
791672322847637504,,golden_retriever,13,,3646,13086,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg
791406955684368384,Levi,Pembroke,12,,4774,14627,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg
791312159183634433,Mabel,miniature_pinscher,12,,2947,9801,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg
790987426131050500,Misty,cocker_spaniel,12,,2468,11041,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg
790946055508652032,Betty,golden_retriever,12,puppo,5468,18527,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
790698755171364864,Mosby,Bernese_mountain_dog,12,,2191,9118,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg
790581949425475584,Duke,malinois,11,,8143,22397,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg
790337589677002753,Maggie,Pembroke,12,,2160,8696,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg
790277117346975746,Bruce,Labrador_retriever,11,,3717,14015,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg
789628658055020548,Eli,chow,13,,2072,8410,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg
789599242079838210,Brownie,Chesapeake_Bay_retriever,12,,2267,7579,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg
789530877013393408,Rizzy,schipperke,12,,3924,13117,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg
789268448748703744,Stella,malamute,10,,2996,10147,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg
789137962068021249,Bo,Chihuahua,12,,3232,10824,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg
788765914992902144,Butter,cocker_spaniel,12,,11969,30604,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg
788412144018661376,Dexter,golden_retriever,11,,5964,15998,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg
788178268662984705,,Samoyed,13,,2477,8060,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg
788150585577050112,Leo,chow,13,,1502,6837,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg
787810552592695296,Frank,pug,11,,3523,9678,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg
787717603741622272,Tonks,German_shepherd,13,puppo,3226,11370,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg
787397959788929025,Moose,Chihuahua,11,,3281,12064,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg
787322443945877504,Lincoln,golden_retriever,10,,2024,8687,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg
786963064373534720,Rory,golden_retriever,12,,9272,29595,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg
786709082849828864,Logan,Pomeranian,75,,7033,20221,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg
786664955043049472,,Leonberg,12,,2981,11908,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg
786595970293370880,Dale,Pembroke,11,,3575,10460,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg
786363235746385920,Rizzo,golden_retriever,13,doggo,4054,12129,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg
786233965241827333,Mattie,Labrador_retriever,11,,5529,17100,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg
785927819176054784,Lucy,toy_poodle,12,,3627,12636,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg
785872687017132033,Rusty,Great_Pyrenees,12,,2112,7452,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg
